age,income,claim_amount,num_claims,has_prior_fraud,is_fraud
60,76733,21577,0,1,0
64,60088,43320,3,1,0
62,64135,12301,2,0,0
35,58015,10515,1,0,0
55,51385,27802,5,1,1
52,90199,1891,1,1,1
68,58677,22972,3,0,1
32,32818,48853,4,1,0
42,108222,21932,4,0,0
54,83001,5192,6,0,0
45,43977,17128,1,1,1
27,69832,23836,4,0,0
56,60931,25837,4,1,0
34,103990,23778,1,1,0
56,98894,44130,1,0,0
39,92204,17708,3,1,0
43,65784,42945,7,1,1
61,29921,25232,7,0,0
42,54959,40412,1,1,0
34,52328,5782,2,0,0
30,28859,27315,3,0,0
37,109506,11052,2,1,0
42,94408,20521,4,1,0
21,104766,4898,3,1,0
27,46708,18219,0,1,0
20,38847,5154,1,0,0
58,75989,36546,1,1,0
62,112641,14809,4,1,0
35,24922,26972,5,1,0
64,89928,40177,2,0,0
53,72335,13523,2,0,0
64,33541,38081,6,0,0
39,39551,23030,2,1,0
51,39381,41376,3,0,0
64,75673,21105,2,0,0
25,42948,47485,5,1,0
57,112264,25295,0,1,0
66,79072,12864,0,0,1
61,87560,44982,0,0,0
36,102249,13876,1,1,0
59,22486,19055,3,1,0
58,86691,34684,1,0,1
54,30082,22972,3,0,0
23,104105,26493,1,0,0
69,27086,10325,3,0,0
43,87853,37775,1,0,0
51,90027,21373,4,1,0
62,35916,37253,1,1,0
23,35248,22181,6,0,0
54,88047,11961,6,1,0
50,44226,18705,3,1,0
39,45025,45676,1,1,0
38,68380,37122,1,1,0
23,27848,27104,2,1,0
23,34274,14509,2,0,0
65,74545,8101,0,0,0
21,116494,5743,2,1,0
47,55233,9951,1,0,0
28,36304,8014,5,1,0
47,31294,37180,1,1,0
48,46425,42908,1,0,0
41,88711,44039,2,1,0
26,113311,9219,0,0,0
20,29425,8163,1,1,0
68,111549,3470,3,1,0
48,113464,44498,0,1,0
57,64990,17543,4,0,0
54,93746,20276,1,0,0
53,88295,37881,0,1,1
41,36091,14414,4,0,0
48,20002,8749,3,1,0
23,70411,25182,1,0,0
19,60958,12914,3,1,0
37,115696,16007,2,1,0
45,40707,31951,3,1,0
28,35248,45691,1,0,0
21,91309,33608,1,1,0
32,98322,22383,2,0,0
23,71720,14042,1,0,0
66,35037,26412,6,0,0
47,87421,14181,3,0,0
55,101867,45898,5,0,0
68,60612,4405,1,1,0
19,108031,31868,1,1,1
32,33450,11862,3,0,0
28,29491,29688,0,0,1
25,94804,49017,1,1,0
43,113293,31945,0,1,0
68,26791,13939,2,0,0
62,48314,47735,2,0,0
61,71883,29931,2,0,0
22,114119,39616,1,0,0
23,107086,40585,1,1,0
43,85629,39911,1,1,0
21,29967,48277,1,0,0
36,101754,43826,1,0,0
37,63220,42164,0,0,0
50,94163,23942,2,0,0
37,24947,45539,3,1,0
66,59419,6272,2,0,0
29,76131,45134,6,1,1
64,108714,25265,2,0,0
18,48876,49192,7,1,0
43,108444,29668,0,0,0
31,39971,47196,2,0,1
55,82539,17024,2,1,0
54,118120,32899,4,1,0
28,69228,4747,2,1,0
53,94495,10297,1,0,0
30,48261,2607,1,1,0
60,81260,22458,6,0,0
20,101371,28973,3,0,0
50,104793,24117,0,1,0
23,23346,17450,2,1,0
67,116343,16535,5,1,1
27,115954,30355,1,0,0
22,76176,8645,2,0,0
40,72300,43238,0,0,0
27,31340,5158,3,1,0
61,53012,42773,1,1,0
19,55393,17786,2,0,0
30,95133,41693,2,1,0
57,45557,31911,3,0,0
19,84204,27578,3,1,0
37,93273,47408,1,1,0
18,37276,5166,1,1,0
54,74639,20309,1,0,0
26,27310,16076,0,1,1
34,55167,20377,5,0,0
26,104880,10278,2,0,0
28,30391,34539,2,0,0
32,70621,12440,2,0,0
41,30892,27245,2,1,0
55,96733,23097,1,0,0
52,98586,9167,1,1,0
47,56142,2556,1,0,1
48,65679,44918,0,1,0
66,61615,2151,4,0,0
22,67553,22698,3,1,0
61,99071,18601,2,0,0
67,61002,27807,5,0,0
31,90658,46302,4,1,0
28,29852,21328,3,1,0
26,25387,9039,3,1,0
51,117295,48427,2,1,0
29,59994,7303,1,0,0
52,53725,20053,4,1,0
52,92682,32644,3,0,0
18,20560,36745,2,1,0
57,76565,46309,5,1,0
39,21312,21762,3,0,0
46,38205,24611,1,1,0
25,31595,1422,1,1,0
28,107566,32275,3,1,0
58,41329,27597,0,1,0
54,88187,12985,4,1,0
31,95542,29707,1,1,0
47,55645,4372,1,1,0
52,107502,17083,2,1,0
38,113382,35710,3,1,1
54,107310,26816,2,1,0
22,89619,10950,2,0,0
36,53513,35247,2,1,0
31,28749,5626,1,1,0
43,50783,27408,1,1,1
21,80645,11777,3,1,0
42,102861,6147,0,0,0
62,73175,6443,2,1,0
59,104216,1079,3,1,0
42,82709,32282,4,0,0
35,37323,39345,5,1,0
57,70762,13901,0,1,0
25,108220,3223,2,0,0
56,84222,36337,2,0,0
57,54493,43732,1,1,0
31,78328,14768,0,1,0
49,32213,18507,1,1,0
68,117367,17249,3,1,0
55,66930,36391,1,1,0
50,47713,35171,2,0,0
40,92723,8485,0,1,0
32,118336,45568,2,0,1
50,52583,30784,4,0,0
42,99944,46566,1,1,0
34,42369,25617,2,1,1
50,67928,38748,2,1,0
64,88950,4878,1,0,0
19,39510,2949,4,0,0
31,32120,20844,1,0,0
57,119847,21881,1,1,0
57,118575,22614,1,1,0
68,25295,24828,3,0,0
56,40460,10958,3,1,0
68,34963,9697,3,0,0
23,97116,22624,4,1,0
23,107822,16493,2,1,0
20,47328,43801,3,1,0
24,104629,22199,0,0,0
68,41605,43354,2,0,0
25,64813,1256,1,1,0
59,66371,35488,1,0,0
69,67598,31493,0,0,1
32,80776,47009,1,0,0
64,92258,24731,2,1,0
46,60969,8076,4,1,0
50,56912,2071,5,1,0
69,58374,35390,1,0,0
47,92302,3066,2,0,1
56,82784,26645,2,0,0
44,69882,42410,2,0,0
53,35928,34665,0,0,0
46,41274,30412,3,0,0
55,54416,32835,2,1,0
50,106148,42041,1,1,0
54,80998,39549,4,1,0
44,49047,47390,0,1,0
50,63356,47052,4,0,0
21,57134,44167,4,0,0
39,87042,27578,1,0,0
19,71310,10883,1,0,0
27,100758,43139,1,1,0
22,32363,23217,4,1,0
27,105149,11707,0,1,0
50,64563,41856,2,1,0
55,50628,14140,2,1,0
30,89672,12093,2,0,0
48,66246,17500,4,0,0
64,31161,39553,4,1,0
53,109110,7507,4,1,0
62,112438,33586,2,0,0
41,22810,6830,4,1,0
69,79860,31608,3,0,0
32,97199,38329,2,0,0
46,91688,48287,4,0,0
25,85548,25511,2,1,0
22,82363,34427,2,1,0
46,31162,19506,1,0,0
64,107858,29395,2,0,0
21,93535,45303,0,0,1
29,27219,47770,2,0,0
62,90864,28126,1,0,0
19,23621,30466,1,0,0
44,109792,18970,3,0,0
48,64433,5682,3,1,0
68,96850,49470,2,0,0
68,86188,11939,3,0,0
53,74951,9826,2,1,0
53,101718,24371,2,1,0
43,56558,30946,1,0,0
60,35659,25359,2,1,0
44,54413,20266,0,0,0
22,30435,39017,1,0,0
37,73911,20195,2,1,0
28,48067,46413,1,0,0
27,107794,28315,1,1,0
57,113823,19268,3,1,0
55,89224,10710,3,1,0
23,93225,42581,3,1,0
25,21379,46537,2,0,1
40,47624,15161,4,0,0
64,111500,32821,2,0,0
43,108427,10729,2,0,0
63,77745,49448,1,1,0
60,71805,49915,1,1,0
29,32516,27913,1,1,1
43,99422,23184,1,1,0
30,105843,24279,1,0,0
57,44843,27570,3,1,0
35,25912,44030,2,1,0
42,41514,36133,0,1,0
50,107359,14195,2,1,0
64,77032,44805,1,1,1
57,48797,44998,2,0,0
60,26449,18238,2,0,0
29,21725,16552,4,0,1
61,101406,3728,5,1,0
53,29304,49245,1,1,0
65,93058,24557,0,1,0
21,33663,5938,1,1,0
22,90320,32202,4,0,0
54,95008,1131,2,0,0
25,114488,26692,1,1,1
59,95591,20977,1,1,0
66,115044,34061,4,0,0
45,32676,28264,2,0,0
48,45192,26575,1,0,0
26,44722,15727,2,1,1
68,27446,11488,2,1,0
46,24725,21069,5,1,0
31,105597,25400,3,0,0
57,108207,25146,4,1,1
58,77632,7846,1,1,0
39,86945,41352,2,0,0
28,93741,24694,2,0,0
40,36365,22740,0,0,0
18,85792,31996,1,1,0
63,84857,33125,0,1,0
54,35704,42409,3,0,0
38,70575,45200,3,1,0
43,49902,23970,1,1,1
63,21195,11895,0,1,0
53,73517,39071,1,0,0
40,54012,23258,2,0,0
18,31415,24354,1,0,0
68,59534,31641,0,0,0
57,41686,9444,2,1,0
32,97198,10611,5,1,0
38,48743,11528,0,0,1
64,52161,1999,2,0,0
26,81313,4760,3,1,0
26,22402,37884,2,1,0
27,83190,38179,2,0,0
69,72551,22941,2,1,0
43,33275,27022,2,0,0
58,48182,44130,3,1,1
52,34915,44881,1,0,0
69,20909,37451,6,1,0
42,85908,27521,2,0,0
43,42620,48750,4,0,0
28,54112,30639,1,1,0
55,94051,35621,2,0,0
19,22431,32449,1,1,0
24,106590,14079,2,0,0
35,82175,7895,1,0,0
44,52624,28979,7,0,0
51,96121,46703,2,0,1
44,81264,13552,0,0,0
34,51958,28394,1,0,0
60,21695,49821,4,1,0
61,69932,33276,3,0,0
68,119323,34630,0,1,0
41,64225,5527,1,1,0
42,21403,13247,0,1,0
24,103346,18603,3,1,0
69,94391,37563,3,1,0
23,58636,46564,2,1,0
41,30839,46502,0,0,0
50,85546,1527,2,1,0
66,67829,3922,3,0,1
46,29230,6849,1,0,0
60,71977,31300,3,0,0
39,60232,28780,4,0,0
43,114792,46724,4,0,0
45,45651,29140,3,1,0
67,117919,18230,3,0,0
38,59963,27693,1,0,0
66,75872,7959,2,1,0
24,99198,36854,1,1,0
34,33739,43730,2,0,0
37,83294,20667,4,1,0
58,68356,27401,0,1,0
66,21789,49187,2,0,0
37,39420,4323,2,0,0
39,109297,1445,3,0,0
45,57606,18409,1,0,0
57,58640,10963,1,1,0
66,64135,16437,4,1,0
24,57067,17855,5,0,0
18,78420,17411,2,0,0
49,37357,11847,1,0,0
30,59851,4236,2,0,0
47,58262,14487,3,0,0
40,96853,12848,2,0,0
68,78643,14155,4,1,0
36,41534,12255,3,0,0
49,111270,2979,3,1,1
47,52872,22305,2,0,0
46,27689,10007,4,1,0
66,89103,36094,4,0,0
62,106268,36098,2,1,0
46,106310,25030,2,1,0
47,108731,34770,0,0,0
33,57412,10734,1,0,0
57,67734,7448,2,0,0
36,107793,40605,1,0,1
35,89930,13396,4,0,0
18,42228,28881,0,1,0
31,97924,32177,2,0,0
68,31319,41122,2,1,0
64,26475,48019,4,1,1
67,117091,36297,1,0,0
19,103694,46977,4,0,0
45,34728,37680,2,0,0
66,49545,18916,3,0,0
67,116636,32239,2,1,0
47,101686,45084,1,1,0
55,118750,35189,1,1,0
68,118412,14510,4,1,0
21,81756,25966,2,0,0
18,88775,23152,1,1,0
25,58699,20202,3,0,1
46,56821,27445,3,1,0
56,50615,12152,0,1,0
20,33746,6617,5,1,0
49,106457,2195,0,1,0
27,42745,39997,5,0,0
27,21245,26433,1,0,0
36,44853,6305,2,1,0
63,47632,9077,4,0,0
51,32856,49648,1,1,0
50,76893,32385,1,1,0
40,90641,43113,2,1,0
45,88049,38968,5,0,0
49,78182,43642,3,1,0
67,22801,34062,4,0,0
24,117881,7097,1,1,0
46,99431,40180,1,0,0
25,59749,42604,6,1,0
18,93757,45593,1,1,0
20,75654,7678,1,0,0
41,91574,33121,2,1,0
40,117567,49503,2,1,0
25,75381,22404,2,1,0
64,78601,6743,1,1,0
54,35082,17494,6,1,0
20,34648,42543,2,0,0
68,20364,45185,1,0,1
50,54568,10678,1,0,0
45,99646,38632,4,1,0
64,91494,47235,2,0,0
25,94632,2648,1,1,0
51,27436,16677,0,1,0
52,106713,49686,1,0,0
49,46754,23765,1,1,0
41,80194,3381,2,0,0
31,44544,17489,4,0,1
49,80180,12745,1,1,0
63,83295,6818,3,0,0
60,32638,43654,2,0,1
33,85715,34149,2,1,0
21,89409,28312,4,0,0
69,103106,38124,1,0,0
54,37157,39686,1,1,0
38,65565,2316,2,0,0
31,89996,6454,2,1,0
48,85888,14107,3,1,0
65,76095,5074,1,0,0
35,84947,22188,3,1,0
24,107122,48579,1,1,0
27,90880,32968,1,0,0
24,24507,41389,3,1,0
50,63988,24102,2,1,0
40,118421,49894,5,0,0
38,36865,42422,0,0,1
36,47213,32957,6,1,0
65,75954,13872,1,1,0
36,77450,48719,2,0,0
53,24477,9349,4,1,0
46,82222,20693,3,0,0
35,26533,33627,3,1,0
19,69395,44677,1,1,0
18,43396,11760,2,1,0
64,32755,12584,4,1,0
22,20865,3106,0,1,0
37,31173,14669,2,1,0
28,78905,26223,2,0,0
59,58097,36706,1,1,0
19,53371,3483,1,1,0
20,31254,28482,4,1,0
40,24018,35143,3,0,0
29,25192,25240,4,1,0
37,22015,11015,2,0,0
22,88916,17628,3,1,0
54,48343,26443,2,0,0
55,89306,31819,3,1,0
47,25829,16060,3,1,0
26,54381,28437,0,1,0
51,101081,11654,1,1,0
61,38263,15253,3,1,0
52,73260,12565,2,1,0
69,63306,28597,1,0,0
39,111211,28768,1,1,0
61,78418,1087,1,1,0
41,110898,10432,2,0,0
34,20148,9764,3,0,0
27,21754,1178,1,1,0
47,46745,27301,0,0,1
63,92914,36408,1,0,0
40,75833,42965,1,0,0
49,40140,32913,1,0,0
34,94907,19732,2,0,0
67,80653,3421,1,0,0
68,112535,44715,3,0,1
34,81521,21526,0,1,0
31,98315,29317,7,1,0
26,51075,2217,2,1,0
57,50697,36242,1,0,0
19,74544,1929,3,1,0
62,29795,41726,1,1,0
42,84555,35270,2,1,0
56,72204,34188,0,1,0
26,89754,14580,3,0,0
39,84860,49608,2,0,0
60,71529,39598,4,0,0
63,31672,31431,0,0,0
21,74238,21742,3,0,0
43,116578,18833,1,0,0
46,55950,31885,2,1,0
62,31009,6811,1,1,0
51,67096,9619,2,0,0
40,39544,25255,3,1,0
54,75728,25972,3,1,0
28,49381,14527,4,0,0
23,45287,49991,1,1,0
35,84610,33874,2,0,0
38,88122,5049,2,1,0
59,88184,42057,2,0,0
53,60081,2903,1,0,0
58,103637,45261,3,0,0
55,65312,6376,2,1,0
51,107228,1042,3,1,0
34,92943,23769,1,1,0
54,102790,2577,0,1,0
42,100770,13382,1,0,0
55,72726,23449,0,0,0
29,42211,39653,3,1,0
40,49480,29859,3,1,0
59,67780,9576,1,1,0
39,77138,46874,1,0,1
38,110382,12663,1,1,0
44,62503,37345,1,0,0
48,77893,49910,2,1,0
23,66193,6244,0,1,0
44,81358,35902,1,1,0
57,100857,4892,4,1,0
51,98182,28112,1,0,0
29,42117,5321,4,0,0
62,79056,6776,1,0,0
24,78706,44352,1,0,0
27,90429,17119,1,0,0
62,29476,31569,1,1,0
34,102806,39596,1,1,0
43,75006,34063,0,1,0
38,107238,34181,2,0,0
45,89918,23340,0,0,0
63,83155,11187,3,1,0
19,87321,48084,1,0,0
60,65798,7668,4,1,0
18,97271,16344,1,1,0
68,50177,9195,2,1,0
53,116248,17561,4,0,0
68,102215,38122,0,0,0
43,63013,23298,2,0,0
46,102600,39250,2,0,0
38,116099,17076,1,1,0
28,73450,16376,3,1,0
57,118628,37039,3,1,0
28,67928,44442,2,0,0
53,112403,6392,4,0,0
66,65382,28106,1,0,0
56,119290,15309,2,1,0
57,105038,25809,4,0,0
52,20760,1693,1,0,0
51,44142,34937,2,0,0
64,37290,30233,0,1,0
41,91035,9623,0,1,0
39,20364,41550,2,1,0
22,76921,47624,3,1,1
50,39797,10174,0,0,0
53,52535,12352,5,1,0
64,66300,6530,1,0,0
37,67176,5992,5,1,0
36,36105,24354,2,1,0
52,27939,4312,5,1,0
69,99472,46833,2,0,0
60,62029,5318,2,1,0
34,35863,47827,5,1,0
62,98097,35456,0,0,0
60,30447,1467,4,0,0
51,116160,28192,2,1,0
26,66940,43305,4,0,0
43,97947,36190,1,1,0
19,105001,24663,4,1,0
26,39642,32246,3,0,0
26,116798,48372,6,1,0
57,115899,38489,1,0,1
34,87643,42971,2,1,0
18,27928,41309,1,1,0
42,68002,43637,1,1,0
60,104853,29273,3,1,1
57,45017,48553,3,0,0
59,99064,30473,1,0,0
42,33313,14679,2,1,0
56,21559,28445,3,0,0
52,70893,46310,5,0,0
20,35167,18870,0,1,0
67,100879,48229,1,1,0
54,58598,26992,2,1,0
61,27523,30433,5,0,0
61,69777,12038,2,1,0
68,48439,26933,1,1,0
47,101060,46020,3,1,1
55,33285,30236,1,0,0
51,30973,10770,0,0,0
29,42694,4749,2,0,0
36,55774,45585,2,1,0
54,24302,36271,2,0,0
61,42391,8855,1,0,0
66,24611,47146,2,1,1
34,29372,45097,3,1,0
27,44312,24439,4,0,0
66,34080,31290,1,0,0
64,100618,12101,0,0,0
29,116213,28240,3,0,0
33,40874,17783,2,1,0
41,82537,45917,1,1,0
36,93914,27809,1,0,0
25,21597,48387,0,1,0
48,31600,18923,3,1,1
38,23747,48753,4,0,0
34,99415,16026,2,0,1
40,98553,42196,2,0,0
54,44815,24569,2,1,0
33,104500,42887,4,0,0
23,114348,21893,3,0,0
25,44714,23435,2,1,0
42,38890,37892,1,0,0
35,81509,33399,0,1,1
42,81824,26236,1,0,0
29,24725,28199,2,1,0
32,63205,21334,2,1,0
43,40684,34217,3,0,0
58,111861,16034,1,0,0
62,77911,32085,0,0,0
43,118078,10442,1,0,0
64,33092,13643,3,0,0
49,115918,36069,4,1,1
27,59770,8710,0,0,0
33,45457,39560,3,0,0
24,91667,43427,8,0,0
34,110751,8216,1,1,0
40,82894,12712,1,0,0
43,81305,5905,1,1,0
38,32612,49534,1,1,0
39,98627,39767,1,0,0
24,57089,28930,6,0,0
31,115295,32192,2,1,0
32,72137,24506,3,1,0
24,20559,8288,3,1,0
26,86249,45034,5,1,0
68,57361,31011,2,1,0
65,100720,16586,1,0,0
25,35261,33400,1,1,0
67,40372,2567,2,1,0
40,75355,48878,2,1,0
46,117676,49850,1,1,0
35,118560,2094,0,1,0
48,77920,12135,0,0,0
47,52544,14508,1,0,0
69,20037,46113,2,1,1
56,63032,10684,0,0,1
52,98233,28247,2,1,0
35,61420,7191,1,0,0
59,117243,18842,1,0,0
56,111552,9046,2,0,0
34,54600,5934,3,0,0
31,68285,47806,3,1,0
48,82008,2354,0,0,0
41,109520,40241,4,1,1
52,25167,30816,2,0,0
61,20432,46562,3,0,0
62,89687,3963,2,0,0
51,91947,28424,3,1,0
20,116324,15503,3,0,0
54,70903,4042,0,0,0
60,112159,31241,0,0,0
57,74149,40741,1,1,0
43,107640,8139,3,0,0
40,76768,12226,2,0,1
61,80184,40698,3,1,1
56,85792,15762,0,0,0
32,53439,19116,4,0,0
66,53257,39108,1,1,0
21,64674,6111,1,0,0
46,71248,4081,5,1,0
39,103602,30815,4,1,0
42,65371,8802,0,1,0
30,118282,43230,2,0,0
35,87996,49348,3,1,0
50,57297,18913,1,1,0
33,74273,18465,1,0,0
62,81256,8994,3,0,0
59,54743,4531,3,0,0
61,88752,10343,2,1,0
19,99803,34484,0,1,0
52,95117,7229,3,1,0
59,90051,29775,0,0,0
51,42076,27766,1,1,0
47,95312,17588,4,1,0
30,107483,24168,2,0,0
30,22963,45789,3,1,0
35,92322,45069,0,0,0
49,33866,37862,1,0,0
49,52305,22866,3,1,0
52,82403,10524,1,1,0
56,102896,23538,0,1,0
63,52813,43809,1,1,0
69,86729,22226,2,0,0
46,80686,9103,2,0,0
66,24512,19402,3,1,0
46,42666,16090,3,0,0
61,36630,16915,3,0,0
33,94519,42477,3,1,1
61,20636,35206,3,0,0
64,23775,22511,3,1,0
27,87957,16029,3,1,0
47,84591,31831,1,0,0
42,98561,24531,2,1,0
56,94816,5517,3,0,1
37,31351,22961,0,0,0
22,75184,27835,1,0,0
18,115707,28725,1,0,0
47,89180,26357,3,1,1
66,101678,44673,2,1,0
20,93309,2244,3,0,0
62,114002,3416,1,0,0
31,30778,49061,3,1,0
47,32501,7490,0,1,0
67,22108,12683,1,0,0
21,114905,6839,1,1,0
35,56382,25992,1,0,0
54,111354,48618,1,1,0
42,95787,45938,2,0,0
65,43341,45735,0,1,0
18,97214,38777,5,1,0
63,34367,48080,2,1,0
32,115208,9924,1,0,0
26,89868,16921,3,0,0
32,32002,25260,3,0,1
66,105820,29380,4,1,0
41,79949,19811,1,0,0
21,35700,6721,4,1,0
29,99305,42191,2,0,0
54,82543,5930,1,0,0
54,49318,5353,3,0,0
60,109859,8832,6,1,0
23,47610,23951,4,0,1
56,92499,8770,2,1,1
63,93374,26525,0,1,0
41,85226,17556,3,1,0
28,65167,16094,2,1,0
30,97779,8935,2,0,0
51,47939,3675,3,1,0
42,81365,32280,1,1,0
24,87381,12240,1,0,0
69,66710,5005,1,1,0
21,36766,7544,4,1,0
25,32780,18332,1,0,0
37,68458,27836,3,1,0
46,76221,15388,4,0,0
68,21509,48727,1,1,0
62,109493,2694,2,1,0
63,54346,22141,1,0,0
27,102799,23666,2,1,0
60,66874,48521,1,0,0
51,46148,39769,2,1,0
43,51533,40420,3,0,0
58,98467,48753,0,1,0
66,21359,38349,1,0,0
20,110068,38855,0,1,1
23,80313,2460,4,1,0
22,40344,37655,3,0,0
22,89778,48646,1,1,0
64,40601,42252,2,1,0
40,39116,10835,1,1,1
66,76985,49411,2,0,0
26,50782,11910,6,1,0
52,69819,18221,6,1,0
37,104416,26613,2,1,0
66,89035,32353,2,0,0
59,117123,39614,3,0,0
52,64458,9463,2,0,0
67,111556,14336,0,1,0
35,28080,27534,2,1,0
34,108743,3369,2,1,0
41,53957,26381,2,0,0
20,33908,47760,4,0,1
49,116188,20558,4,1,0
52,115880,23369,2,0,0
55,110570,34650,0,1,0
30,111324,31954,2,0,0
64,98287,26407,0,0,0
42,67482,36939,3,1,0
26,119329,27767,2,1,0
21,118375,3040,1,1,0
31,58314,24116,2,0,0
54,94921,27170,3,0,0
51,103768,7372,3,0,0
28,35831,23369,3,0,0
58,40125,8562,1,0,0
20,82451,45544,2,0,0
45,65708,6900,1,1,0
46,37682,41733,2,0,0
26,102824,22700,2,0,0
20,55794,42233,1,0,0
42,79372,1589,4,0,0
51,59477,6063,1,0,0
29,73863,21017,2,1,1
59,109941,19374,0,0,0
26,58737,23899,0,1,0
32,22620,2258,2,1,0
57,55057,14598,0,0,0
42,60138,3866,4,0,0
22,99390,42504,2,1,0
28,73024,31132,0,0,0
51,29677,30404,0,0,0
41,64111,46472,5,0,1
32,44074,1637,2,0,0
55,37824,25616,1,0,0
25,20765,38650,2,1,0
22,65439,16828,1,1,0
65,117151,27196,2,1,0
43,68926,37440,1,1,0
35,56860,46097,3,1,0
23,32975,48735,0,0,0
54,94877,33022,0,0,1
65,113677,33202,1,0,0
30,97870,29704,3,1,0
45,101371,26875,3,0,0
22,46548,24641,2,0,0
30,110575,38479,2,1,0
34,118066,14235,3,1,1
67,58736,23027,3,1,1
57,81562,33927,2,0,0
62,60409,43912,1,1,0
49,104101,48561,1,1,0
46,29834,43691,1,1,0
68,20840,28022,1,0,0
20,99409,6938,0,1,0
57,51568,45122,3,1,0
51,30846,43692,2,1,0
57,25899,34348,3,1,0
44,106038,33209,3,1,0
30,86101,38242,2,1,0
62,58773,10941,4,0,0
50,94723,8073,0,0,0
23,92762,43430,0,1,0
41,24311,38827,3,0,0
36,76888,47225,1,0,0
33,61616,38096,1,0,0
57,72134,1921,3,1,0
45,111225,3773,0,1,0
50,26083,5462,5,0,0
65,32598,21960,1,0,1
58,102476,31268,1,0,0
30,112416,20818,3,0,1
60,22580,40501,2,1,0
62,77395,45542,4,0,0
42,62321,43078,5,1,1
59,29386,2865,0,0,0
53,73171,31706,0,1,0
44,39522,29887,1,1,0
55,85532,31511,1,1,0
24,111760,34479,3,1,0
22,34635,41478,2,1,1
60,20671,27401,3,1,0
62,53545,29502,0,1,0
68,74079,47214,2,0,0
48,46855,14394,2,1,0
40,55790,34158,3,0,0
59,71012,10262,2,0,0
27,34260,5487,3,0,0
49,85139,28341,5,0,0
60,21074,44388,4,0,1
47,62676,14570,3,0,0
56,29475,30605,1,0,0
48,98414,7066,1,1,0
35,35120,38262,3,0,0
53,43147,27723,2,0,0
19,21986,4572,2,0,0
31,52430,13670,2,0,1
30,75479,28839,2,0,0
46,102966,49707,1,0,0
29,22176,29401,1,1,0
56,104258,11249,2,0,0
19,104153,3311,4,0,0
49,81918,33011,3,0,0
30,47115,44839,0,0,1
63,97442,40541,4,0,0
44,60002,40673,1,1,0
66,77124,4642,3,0,0
58,26610,7338,3,0,1
34,69752,10622,1,1,0
57,98947,49423,2,0,0
48,94716,43873,4,1,0
51,67993,40008,4,1,0
41,30073,48565,2,1,0
62,57251,8806,0,0,0
52,116496,1757,3,0,0
65,91437,27710,1,1,0
23,58897,22470,1,1,0
36,70906,7220,0,0,0
47,71616,43872,5,0,0
24,24482,27315,4,1,0
27,110964,28793,3,1,1
58,92936,15316,4,0,0
49,59574,43094,1,1,0
51,63284,23505,1,1,0
45,92932,29288,3,1,0
32,27338,9956,2,1,0
47,62718,20109,1,1,0
54,32500,4497,2,0,0
46,31545,10864,2,0,0
39,81480,32510,2,0,0
21,25241,28981,0,0,0
37,109314,23026,3,1,0
49,42821,9774,4,0,0
53,24695,47807,5,1,0
67,97066,22017,1,0,0
21,34318,2821,3,1,0
44,70934,46485,1,1,0
34,42331,19021,3,0,0
29,72672,11372,1,1,0
39,111891,42148,1,1,1
34,96860,35514,1,0,0
27,113685,29402,3,0,0
18,88754,6797,3,1,0
39,105677,17283,1,0,0
43,22837,41857,2,1,0
35,60077,45905,2,0,0
67,99915,8597,0,1,0
31,24239,31320,1,0,0
64,106348,32261,1,0,0
46,49669,7107,2,0,0
29,68624,26760,3,1,0
53,95147,36561,2,0,0
52,24150,12138,2,0,0
69,31109,36268,1,1,1
29,119750,32608,2,0,0
24,46016,14138,1,1,0
46,31936,42129,0,0,0
28,31036,38693,2,0,0
50,59236,18464,1,0,0
23,34021,22248,2,1,0
64,56943,38221,4,0,0
32,101007,19632,1,1,0
49,70016,48547,5,0,0
68,43244,13100,3,0,0
28,83027,48930,0,1,0
40,58985,2325,1,1,1
43,21502,12369,1,0,0
51,73836,11340,1,1,0
63,119714,14408,3,1,0
51,23770,20369,0,0,0
46,62865,19460,0,1,1
21,73811,27105,1,1,0
34,24001,32384,3,0,0
52,80848,2461,5,0,0
30,72635,43362,3,1,0
58,40946,33840,2,1,0
56,86134,29610,1,1,0
32,115852,39798,5,0,0
46,111103,21995,0,1,0
46,112044,20180,2,0,0
28,63744,8717,2,0,0
69,59159,14331,4,1,0
49,115812,14936,4,1,0
19,43671,30550,1,1,0
64,36450,21615,4,1,0
31,34908,4576,0,1,0
37,77275,41868,2,0,0
39,64358,33503,3,1,0
28,69047,47380,2,1,0
44,55518,6728,3,0,1
20,77813,33800,2,0,0
34,116748,11886,4,0,0
61,26806,15078,3,0,0
45,60891,5373,3,0,0
46,103551,48236,2,1,0
38,59220,46805,1,0,0
64,37158,33532,7,0,0
33,100992,48229,1,0,0
54,47588,36160,0,1,0
37,82576,29688,0,0,0
23,108027,12063,2,1,0
36,44188,24089,0,1,0
22,112615,34585,3,1,0
20,78830,7203,1,1,0
18,24019,3438,2,1,0
55,32419,28559,1,0,0
32,53697,24212,2,1,0
51,104932,7641,2,1,0
52,115428,17983,4,0,0
66,27973,15026,1,0,0
42,106649,20636,2,1,0
41,31136,35603,2,0,0
29,104739,13222,3,1,0
35,82502,3177,0,0,0
32,51285,41910,3,1,0
61,43039,33916,3,1,0
33,86720,14105,1,1,0
44,108263,35512,2,0,0
25,79155,2646,1,0,1
63,36911,10864,0,0,0
42,20916,47434,3,0,0
34,79052,27515,3,1,0
46,89110,24762,0,0,1
